date,collected,site_id,hakai_id,depth,group,scientificName,AphiaID,orig_name,scientificName_accepted,trophicStatus,rank,kingdom,phylum,class,order,family,genus,lifeStage,identificationQualifier,identificationRemark,count
2016-03-29,2016-03-29T18:44:50Z,QU39,QPHY371,0,Ciliophora,Oligotrichea,732974,Oligotrichea,Oligotrichea,hetero,Class,Chromista,Ciliophora,Oligotrichea,NA,NA,NA,NA,Indet.,NA,2540
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Bacillariophyta,Chaetoceros cinctus,149622,Chaetoceros cinctus,Chaetoceros cinctus,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,NA,NA,NA,432
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Bacillariophyta,Chaetoceros debilis,149219,Chetoceros debilis,Chaetoceros debilis,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,NA,NA,NA,432
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Bacillariophyta,Chaetoceros didymus,149122,Chaetoceros didymus,Chaetoceros didymus,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,NA,NA,NA,1296
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Bacillariophyta,Chaetoceros laciniosus,149228,Chaetoceros laciniosus,Chaetoceros laciniosus,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,NA,NA,NA,288
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Bacillariophyta,Chaetoceros radicans,163112,Chaetoceros radicans,Chaetoceros radicans,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,NA,NA,NA,5250
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Bacillariophyta,Cylindrotheca closterium,149004,Cylindrotheca closterium,Cylindrotheca closterium,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Cylindrotheca,NA,NA,NA,144
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Bacillariophyta,Dactyliosolen phuketensis,248064,Dactyliosolen phuketensis,Rhizosolenia phuketensis,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,NA,NA,NA,144
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Bacillariophyta,Detonula pumila,149647,Detonula pumila,Lauderia pumila,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Detonula,NA,NA,NA,25200
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Bacillariophyta,Ditylum brightwellii,149023,Ditylum brightwellii,Ditylum brightwellii,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Lithodesmiales,Lithodesmiaceae,Ditylum,NA,NA,NA,432
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Bacillariophyta,Leptocylindrus danicus,149106,Leptocylindrus danicus,Leptocylindrus danicus,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Leptocylindrales,Leptocylindraceae,Leptocylindrus,NA,NA,NA,576
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Bacillariophyta,Pseudo-nitzschia multiseries,175738,Pseudo-nitzschia multiseries,Pseudo-nitzschia multiseries,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,NA,NA,NA,144
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Bacillariophyta,Stephanopyxis nipponica,549219,Stephanopyxis nipponica,Eupyxidicula nipponica,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Melosirales,Stephanopyxidaceae,Stephanopyxis,NA,NA,NA,432
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Bacillariophyta,Thalassiosira rotula,148942,Thalassiosira rotula,Thalassiosira rotula,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,NA,NA,NA,1296
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Bacillariophyta,Thalassiosira,148912,Thalassiosira,Thalassiosira,auto,Genus,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,NA,spp. Indet.,NA,18144
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Chlorophyta-Prasinophyta,Pterosperma,160595,Pterosperma,Pterosperma,auto,Genus,Plantae,Chlorophyta,Prasinophyceae,Halosphaerales,Pterospermataceae,Pterosperma,NA,spp. Indet.,NA,3500
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Unknown_Chlorophyta?,Protozoa,5,Protozoa,Protozoa,auto,Kingdom,Protozoa,NA,NA,NA,NA,NA,NA,Indet.,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,33250
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Choanoflagellata,Monosiga marina,105643,Monosiga marina,Monosiga marina,hetero,Species,Protozoa,Choanozoa,Choanoflagellatea,Craspedida,Codonosigaceae,Monosiga,NA,NA,NA,40250
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Choanoflagellata,Choanozoa,562870,Choanozoa,Choanozoa,hetero,Phylum,Protozoa,Choanozoa,NA,NA,NA,NA,NA,Indet.,NA,57750
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Ciliophora,Myrionecta rubra,292896,Myronecta rubra,Mesodinium rubrum,hetero,Species,Chromista,Ciliophora,Litostomatea,Cyclotrichiida,Mesodiniidae,Myrionecta,NA,NA,NA,1152
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Ciliophora,Tintinnina,732976,Tintinnina,Tintinnina,hetero,Suborder,Chromista,Ciliophora,Oligotrichea,Choreotrichida,NA,NA,NA,Indet.,NA,288
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Dictyochophyta,Apedinella spinifera,248098,Apedinella spinifera,Apedinella radians,auto,Species,Chromista,Ochrophyta,Dictyochophyceae,Pedinellales,Pedinellaceae,Apedinella,NA,NA,NA,15750
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Dictyochophyta,Dictyocha speculum,157260,Dictyocha speculum,Octactis speculum,auto,Species,Chromista,Ochrophyta,Dictyochophyceae,Dictyochales,Dictyochaceae,Dictyocha,NA,NA,NA,144
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Dictyochophyta,Dictyocha,157258,Dictyocha,Dictyocha,auto,Genus,Chromista,Ochrophyta,Dictyochophyceae,Dictyochales,Dictyochaceae,Dictyocha,spores,Indet.,NA,1296
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Dinoflagellata,Dinophysis acuminata,109603,Dinophysis acuminata,Dinophysis acuminata,auto,Species,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Dinophysaceae,Dinophysis,NA,NA,NA,5760
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Dinoflagellata,Dinophysis rotundata,162793,Dinophysis rotundata,Phalacroma rotundatum,auto,Species,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Dinophysaceae,Dinophysis,NA,NA,NA,288
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Dinoflagellata,Gymnodinium,109475,Gymnodinium,Gymnodinium,auto,Genus,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,NA,spp. Indet.,NA,432
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Dinoflagellata,Gyrodinium,109476,Gyrodinium,Gyrodinium,auto,Genus,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,NA,spp. Indet.,NA,1440
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Dinoflagellata,Katodinium,109477,Katodinium,Katodinium,auto,Genus,Chromista,Myzozoa,Dinophyceae,Tovelliales,Tovelliaceae,Katodinium,NA,spp. Indet.,NA,432
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Dinoflagellata,Protoperidinium,109553,Protoperidinium,Protoperidinium,auto,Genus,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,NA,spp. Indet.,NA,720
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Dinoflagellata,Protoperidinium steinii,110257,Protoperidinium steinii,Protoperidinium steinii,auto,Species,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,NA,NA,NA,1584
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Dinoflagellata,Dinophyceae,19542,Dinophyceae,Dinophyceae,auto,Class,Chromista,Myzozoa,Dinophyceae,NA,NA,NA,resting spores,Indet.,NA,4320
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Dinoflagellata,Scrippsiella precaria,110173,Scrippsiella precarea,Scrippsiella precaria,auto,Species,Chromista,Myzozoa,Dinophyceae,Peridiniales,Peridiniaceae,Scrippsiella,NA,NA,NA,432
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Dinoflagellata,Scrippsiella trochoidea,110172,Scrippsiella trochoidea,Scrippsiella acuminata,auto,Species,Chromista,Myzozoa,Dinophyceae,Peridiniales,Peridiniaceae,Scrippsiella,NA,NA,NA,720
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Dinoflagellata,Dinophyceae,19542,Dinophyceae,Dinophyceae,auto,Class,Chromista,Myzozoa,Dinophyceae,NA,NA,NA,NA,Indet.,NA,5250
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Unknown_Dinophyceae?,Protozoa,5,Protozoa,Protozoa,auto,Kingdom,Protozoa,NA,NA,NA,NA,NA,NA,Indet.,Cells too small to identify. Showed equatorial groove and could be Dinophyceae,1296
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Euglenophyta,Euglenozoa,536202,Euglenozoa,Euglenozoa,auto,Phylum,Protozoa,Euglenozoa,NA,NA,NA,NA,NA,Indet.,NA,144
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Kinetoplastidea,Metromonas simplex,118059,Metromonas simplex,Metromonas simplex,hetero,Species,Chromista,Cercozoa,Metromonadea,Metromonadea incertae sedis,NA,Metromonas,NA,NA,NA,5250
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Unknown_flagellate,Protozoa,5,Protozoa,Protozoa,auto,Kingdom,Protozoa,NA,NA,NA,NA,NA,NA,Indet.,NA,463750
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Bacillariophyta,Pennales,1304629,Pennales,Pennales,auto,Order,Chromista,Ochrophyta,Bacillariophyceae,Pennales,NA,NA,NA,Indet.,NA,5228
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Bacillariophyta,Skeletonema marinoi,376667,Skeletonema marinoi,Skeletonema marinoi,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,NA,NA,NA,30672
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Bacillariophyta,Chaetoceros,148985,Cheatoceros,Chaetoceros,auto,Genus,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,NA,spp. Indet.,NA,115622
2016-04-08,2016-04-08T16:06:59Z,QU39,QPHY320,0,Ciliophora,Oligotrichea,732974,Oligotrichea,Oligotrichea,hetero,Class,Chromista,Ciliophora,Oligotrichea,NA,NA,NA,NA,Indet.,NA,2160
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Asterionellopsis glacialis,149139,Asterionellopsis glacialis,Asterionella glacialis,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionellopsis,NA,NA,NA,400
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Cerataulina bicornis,465382,Ceratulina bicornis,Syringidium bicorne,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Hemiaulales,Hemiaulaceae,Cerataulina,NA,NA,NA,200
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Chaetoceros cinctus,149622,Chaetoceros cinctus,Chaetoceros cinctus,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,NA,NA,NA,448000
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Chaetoceros,148985,Chaetoceros,Chaetoceros,auto,Genus,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,resting spores,spp. Indet.,Unable to distinguish between Chaetoceros cinctus and radicans,600
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Chaetoceros debilis,149219,Chetoceros debilis,Chaetoceros debilis,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,NA,NA,NA,5000
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Chaetoceros diadema,149128,Chaetoceros diadema,Syndendrium diadema,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,resting spores,NA,NA,200
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Chaetoceros didymus,149122,Chaetoceros didymus,Chaetoceros didymus,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,NA,NA,NA,16000
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Chaetoceros laciniosus,149228,Chaetoceros laciniosus,Chaetoceros laciniosus,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,NA,NA,NA,800
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Chaetoceros radicans,163112,Chaetoceros radicans,Chaetoceros radicans,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,NA,NA,NA,70000
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Chaetoceros socialis,149123,Chaetoceros socialis,Chaetoceros socialis,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,NA,NA,NA,94500
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Chaetoceros,148985,Chaetoceros,Chaetoceros,auto,Genus,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,resting spores,spp. Indet.,NA,1800
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Cylindrotheca closterium,149004,Cylindrotheca closterium,Cylindrotheca closterium,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Cylindrotheca,NA,NA,NA,1000
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Dactyliosolen fragilissimus,149310,Dactyliosolen fragilissimus,Rhizosolenia fragilissima f. fragilissima,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,NA,NA,NA,200
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Dactyliosolen phuketensis,248064,Dactyliosolen phuketensis,Rhizosolenia phuketensis,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,NA,NA,NA,800
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Detonula pumila,149647,Detonula pumila,Lauderia pumila,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Detonula,NA,NA,NA,13200
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Ditylum brightwellii,149023,Ditylum brightwellii,Ditylum brightwellii,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Lithodesmiales,Lithodesmiaceae,Ditylum,NA,NA,NA,1200
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Leptocylindrus danicus,149106,Leptocylindrus danicus,Leptocylindrus danicus,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Leptocylindrales,Leptocylindraceae,Leptocylindrus,NA,NA,NA,2600
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Licmophora,149342,Licmophora,Licmophora,auto,Genus,Chromista,Ochrophyta,Bacillariophyceae,Licmophorales,Licmophoraceae,Licmophora,NA,spp. Indet.,NA,200
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Pleurosigma,149181,Pleurosigma,Pleurosigma,auto,Genus,Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Pleurosigmataceae,Pleurosigma,NA,spp. Indet.,NA,600
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Pseudo-nitzschia delicatissima,149153,Pseudo-nitzschia delicatissima,Pseudo-nitzschia delicatissima,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,NA,NA,NA,1800
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Pseudo-nitzschia multiseries,175738,Pseudo-nitzschia multiseries,Pseudo-nitzschia multiseries,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,NA,NA,NA,1800
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Pseudo-nitzschia seriata,149152,Pseudo-nitzschia seriata,Pseudo-nitzschia seriata,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,NA,NA,NA,4600
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Stephanopyxis nipponica,549219,Stephanopyxis nipponica,Eupyxidicula nipponica,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Melosirales,Stephanopyxidaceae,Stephanopyxis,NA,NA,NA,600
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Stephanopyxis turris,149631,Stephanopyxis turris,Stephanopyxis turris,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Melosirales,Stephanopyxidaceae,Stephanopyxis,NA,NA,NA,800
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Thalassionema nitzschioides,149093,Thalassionema nitzschioides,Synedra nitzschioides f. nitzschioides,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,NA,NA,NA,3600
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Thalassiosira rotula,148942,Thalassiosira rotula,Thalassiosira rotula,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,NA,NA,NA,15600
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Thalassiosira,148912,Thalassiosira,Thalassiosira,auto,Genus,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,NA,spp. Indet.,NA,47000
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Bacillariophyceae,148899,Bacillariophyceae,Bacillariophyceae,auto,Class,Chromista,Ochrophyta,Bacillariophyceae,NA,NA,NA,NA,Indet.,NA,200
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Chlorophyta-Prasinophyta,Pyramimonas orientalis,547692,Pyramimonas orientalis,Pyramimonas orientalis,auto,Species,Plantae,Chlorophyta,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pyramimonas,NA,NA,NA,3500
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Unknown_Chlorophyta?,Protozoa,5,Protozoa,Protozoa,auto,Kingdom,Protozoa,NA,NA,NA,NA,NA,NA,Indet.,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,10500
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Choanoflagellata,Choanozoa,562870,Choanozoa,Choanozoa,hetero,Phylum,Protozoa,Choanozoa,NA,NA,NA,NA,NA,Indet.,NA,56000
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Chrysophyta,Chrysophyceae,146230,Chrysophyceae,Chrysophyceae,auto,Class,Chromista,Ochrophyta,Chrysophyceae,NA,NA,NA,NA,Indet.,NA,7000
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Ciliophora,Myrionecta rubra,292896,Myronecta rubra,Mesodinium rubrum,hetero,Species,Chromista,Ciliophora,Litostomatea,Cyclotrichiida,Mesodiniidae,Myrionecta,NA,NA,NA,400
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Cryptophyta,Teleaulax,106285,Teleaulax,Teleaulax,auto,Genus,Chromista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Geminigeraceae,Teleaulax,NA,spp. Indet.,NA,7000
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Dinoflagellata,Dinophysis acuminata,109603,Dinophysis acuminata,Dinophysis acuminata,auto,Species,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Dinophysaceae,Dinophysis,NA,NA,NA,200
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Dinoflagellata,Gymnodinium,109475,Gymnodinium,Gymnodinium,auto,Genus,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,NA,spp. Indet.,NA,600
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Dinoflagellata,Gyrodinium,109476,Gyrodinium,Gyrodinium,auto,Genus,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,NA,spp. Indet.,NA,1000
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Dinoflagellata,Katodinium glaucum,109885,Katodinium glaucum,Lebouridinium glaucum,auto,Species,Chromista,Myzozoa,Dinophyceae,Tovelliales,Tovelliaceae,Katodinium,NA,NA,NA,200
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Dinoflagellata,Katodinium,109477,Katodinium,Katodinium,auto,Genus,Chromista,Myzozoa,Dinophyceae,Tovelliales,Tovelliaceae,Katodinium,NA,spp. Indet.,NA,200
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Dinoflagellata,Protoperidinium,109553,Protoperidinium,Protoperidinium,auto,Genus,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,NA,spp. Indet.,NA,600
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Dinoflagellata,Protoperidinium steinii,110257,Protoperidinium steinii,Protoperidinium steinii,auto,Species,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,NA,NA,NA,200
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Dinoflagellata,Dinophyceae,19542,Dinophyceae,Dinophyceae,auto,Class,Chromista,Myzozoa,Dinophyceae,NA,NA,NA,NA,Indet.,NA,800
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Unknown_Dinophyceae?,Protozoa,5,Protozoa,Protozoa,auto,Kingdom,Protozoa,NA,NA,NA,NA,NA,NA,Indet.,Cells too small to identify. Showed equatorial groove and could be Dinophyceae,3500
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Euglenophyta,Euglenozoa,536202,Euglenozoa,Euglenozoa,auto,Phylum,Protozoa,Euglenozoa,NA,NA,NA,NA,NA,Indet.,NA,200
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Kinetoplastidea,Telonema subtilis,118076,Telonema subtilis,Telonema subtile,hetero,Species,Chromista,Cryptophyta,Telonemea,Telonemida,NA,Telonema,NA,NA,NA,3500
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Unknown_flagellate,Protozoa,5,Protozoa,Protozoa,auto,Kingdom,Protozoa,NA,NA,NA,NA,NA,NA,Indet.,NA,84000
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Pennales,1304629,Pennales,Pennales,auto,Order,Chromista,Ochrophyta,Bacillariophyceae,Pennales,NA,NA,NA,Indet.,NA,20500
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Skeletonema marinoi,376667,Skeletonema marinoi,Skeletonema marinoi,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,NA,NA,NA,81800
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Bacillariophyta,Chaetoceros,148985,Cheatoceros,Chaetoceros,auto,Genus,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,NA,spp. Indet.,NA,7600
2016-04-14,2016-04-14T16:09:58Z,QU39,QPHY328,0,Ciliophora,Oligotrichea,732974,Oligotrichea,Oligotrichea,hetero,Class,Chromista,Ciliophora,Oligotrichea,NA,NA,NA,NA,Indet.,NA,3600
2016-04-28,2016-04-28T16:27:35Z,QU39,QPHY334,0,Bacillariophyta,Chaetoceros didymus,149122,Chaetoceros didymus,Chaetoceros didymus,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,NA,NA,NA,200
2016-04-28,2016-04-28T16:27:35Z,QU39,QPHY334,0,Bacillariophyta,Cylindrotheca closterium,149004,Cylindrotheca closterium,Cylindrotheca closterium,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Cylindrotheca,NA,NA,NA,5800
2016-04-28,2016-04-28T16:27:35Z,QU39,QPHY334,0,Bacillariophyta,Dactyliosolen fragilissimus,149310,Dactyliosolen fragilissimus,Rhizosolenia fragilissima f. fragilissima,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,NA,NA,NA,11800
2016-04-28,2016-04-28T16:27:35Z,QU39,QPHY334,0,Bacillariophyta,Dactyliosolen phuketensis,248064,Dactyliosolen phuketensis,Rhizosolenia phuketensis,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,NA,NA,NA,9800
